id,name,disc_number,duraction_ms,explicit,track_number,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.time Signature,audio_features.id,artist.id,artist.name,artist.popularity,album.id,album.name,album.release_date,album.total_tracks,albums.id,albums.name,albums.release_date
4WUepByoeqcedHoYhSNHRt,Welcome To New York (Taylor's Version),1,212600,False,1,0.757,0.61,7,-4.84,1,0.0327,0.00942,3.66e-05,0.367,0.685,116.998,4,4WUepByoeqcedHoYhSNHRt,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
0108kcWLnn2HlH2kedi1gn,Blank Space (Taylor's Version),1,231833,False,2,0.733,0.733,0,-5.376,1,0.067,0.0885,0.0,0.168,0.701,96.057,4,0108kcWLnn2HlH2kedi1gn,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
3Vpk1hfMAQme8VJ0SNRSkd,Style (Taylor's Version),1,231000,False,3,0.511,0.822,11,-4.785,0,0.0397,0.000421,0.0197,0.0899,0.305,94.868,4,3Vpk1hfMAQme8VJ0SNRSkd,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
1OcSfkeCg9hRC2sFKB4IMJ,Out Of The Woods (Taylor's Version),1,235800,False,4,0.545,0.885,0,-5.968,1,0.0447,0.000537,5.59e-05,0.385,0.206,92.021,4,1OcSfkeCg9hRC2sFKB4IMJ,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
2k0ZEeAqzvYMcx9Qt5aClQ,All You Had To Do Was Stay (Taylor's Version),1,193289,False,5,0.588,0.721,0,-5.579,1,0.0317,0.000656,0.0,0.131,0.52,96.997,4,2k0ZEeAqzvYMcx9Qt5aClQ,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
50yNTF0Od55qnHLxYsA5Pw,Shake It Off (Taylor's Version),1,219209,False,6,0.636,0.808,7,-5.693,1,0.0729,0.0121,2.18e-05,0.359,0.917,160.058,4,50yNTF0Od55qnHLxYsA5Pw,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
3FxJDucHWdw6caWTKO5b23,I Wish You Would (Taylor's Version),1,207650,False,7,0.67,0.858,0,-6.528,1,0.0439,0.00354,1.25e-05,0.0687,0.539,118.009,4,3FxJDucHWdw6caWTKO5b23,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
7oZONwFiFIErZcXAtTu7FY,Bad Blood (Taylor's Version),1,211103,False,8,0.618,0.683,7,-6.438,1,0.194,0.0362,0.0,0.305,0.363,169.971,4,7oZONwFiFIErZcXAtTu7FY,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
27exgla7YBw9DUNNcTIpjy,Wildest Dreams (Taylor's Version),1,220433,False,9,0.589,0.674,8,-7.48,1,0.0656,0.0436,7.18e-05,0.112,0.514,139.985,4,27exgla7YBw9DUNNcTIpjy,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
733OhaXQIHY7BKtY3vnSkn,How You Get The Girl (Taylor's Version),1,247533,False,10,0.758,0.691,5,-5.798,1,0.0515,0.00196,1.09e-05,0.0939,0.538,119.997,4,733OhaXQIHY7BKtY3vnSkn,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
4WBEj8TeGtRPNJdOmT3WJW,This Love (Taylor’s Version),1,250100,False,11,0.471,0.509,1,-8.796,0,0.0355,0.316,0.0,0.0673,0.0567,144.071,4,4WBEj8TeGtRPNJdOmT3WJW,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
1ULabO0PEsdJekqVH6G10G,I Know Places (Taylor's Version),1,195700,False,12,0.582,0.788,0,-5.358,1,0.0445,0.0999,0.0,0.115,0.652,160.027,4,1ULabO0PEsdJekqVH6G10G,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
0lKUBmEyQfzsQHozyeXzES,Clean (Taylor's Version),1,271000,False,13,0.772,0.391,4,-8.892,1,0.0293,0.25,2.92e-05,0.0981,0.258,103.955,4,0lKUBmEyQfzsQHozyeXzES,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
6HRsJu8vcnzYDN4t0570FY,Wonderland (Taylor's Version),1,245566,False,14,0.464,0.705,3,-5.97,1,0.0434,0.00976,2.61e-05,0.209,0.385,183.892,4,6HRsJu8vcnzYDN4t0570FY,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
0TyGh27YQ5LknmiDhCzJiT,You Are In Love (Taylor's Version),1,267389,False,15,0.363,0.498,9,-9.473,1,0.0755,0.61,3.91e-06,0.112,0.477,84.68,4,0TyGh27YQ5LknmiDhCzJiT,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
5M787RexsAiVYjQusM98CV,New Romantics (Taylor's Version),1,230177,False,16,0.649,0.846,5,-5.958,1,0.0602,0.00675,4.63e-06,0.0824,0.698,121.978,4,5M787RexsAiVYjQusM98CV,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
0CD7DzeCsuPJygddqlUVYa,"""Slut!"" (Taylor's Version) (From The Vault)",1,180381,False,17,0.591,0.412,2,-13.27,1,0.0863,0.309,0.000199,0.0608,0.328,155.875,4,0CD7DzeCsuPJygddqlUVYa,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
3CCRVu4F91Qp2mnGjmWBrf,Say Don't Go (Taylor's Version) (From The Vault),1,279833,False,18,0.633,0.551,4,-8.297,1,0.0341,0.066,9.94e-06,0.127,0.164,109.95,4,3CCRVu4F91Qp2mnGjmWBrf,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
5QUIK7ZtziW8kGWo8RqopF,Now That We Don't Talk (Taylor's Version) (From The Vault),1,146436,False,19,0.8,0.501,0,-9.332,1,0.034,0.16,7.14e-05,0.0874,0.0831,110.013,4,5QUIK7ZtziW8kGWo8RqopF,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
6M9ppdfFjR1AbpUl3Y8DcV,Suburban Legends (Taylor's Version) (From The Vault),1,171818,False,20,0.701,0.625,0,-8.804,1,0.036,0.207,0.0,0.105,0.323,118.036,4,6M9ppdfFjR1AbpUl3Y8DcV,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
6IG3sQ8s9nfk6TUlVzRhbN,Is It Over Now? (Taylor's Version) (From The Vault),1,229477,False,21,0.595,0.656,0,-7.343,1,0.037,0.041,0.0,0.122,0.191,99.994,4,6IG3sQ8s9nfk6TUlVzRhbN,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1,199773,False,22,0.602,0.648,2,-6.905,1,0.103,0.0104,0.0,0.217,0.174,170.091,4,6qAcApH8obo8eqatCKUHd9,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27,22,1o59UpKw81iHR0HPiSkJR0,1989 (Taylor's Version) [Deluxe],2023-10-27
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),1,212600,False,1,0.761,0.607,7,-4.83,1,0.0312,0.00961,2.24e-05,0.367,0.674,116.98,4,1hR8BSuEqPCCZfv93zzzz9,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),1,231833,False,2,0.737,0.725,0,-5.417,1,0.0641,0.0976,0.0,0.174,0.755,96.012,4,45wMBGri1PORPjM9PwFfrS,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),1,231000,False,3,0.575,0.824,2,-4.823,1,0.038,0.000418,0.0214,0.0901,0.292,94.971,4,1hjRhYpWyqDpPahmSlUTlc,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
045ZeOHPIzhxxsm8bq5kyE,Out Of The Woods (Taylor's Version),1,235800,False,4,0.547,0.885,0,-5.961,1,0.0418,0.000512,9.37e-05,0.39,0.192,91.992,4,045ZeOHPIzhxxsm8bq5kyE,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
6GXgd1BPD9bUpqw5AntGV5,All You Had To Do Was Stay (Taylor's Version),1,193289,False,5,0.586,0.72,0,-5.556,1,0.035,0.000718,0.0,0.0949,0.481,97.057,4,6GXgd1BPD9bUpqw5AntGV5,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version),1,219209,False,6,0.632,0.807,7,-5.676,1,0.0738,0.0103,1.27e-05,0.29,0.921,160.055,4,3pv7Q5v2dpdefwdWIvE7yH,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
43y1WpBdnEy5TR9aZoSQL9,I Wish You Would (Taylor's Version),1,207650,False,7,0.669,0.851,0,-6.526,1,0.0432,0.00357,1.04e-05,0.0676,0.541,118.026,4,43y1WpBdnEy5TR9aZoSQL9,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
64FzgoLZ3oXu2SriZblHic,Bad Blood (Taylor's Version),1,211103,False,8,0.619,0.686,7,-6.369,1,0.164,0.0385,0.0,0.307,0.364,169.943,4,64FzgoLZ3oXu2SriZblHic,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
1K39ty6o1sHwwlZwO6a7wK,Wildest Dreams (Taylor's Version),1,220433,False,9,0.581,0.672,8,-7.415,1,0.0739,0.0411,9.35e-05,0.118,0.514,140.061,4,1K39ty6o1sHwwlZwO6a7wK,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
75W3SngKzTuoQ94uLf3y82,How You Get The Girl (Taylor's Version),1,247533,False,10,0.754,0.682,5,-5.789,1,0.0565,0.00209,9.88e-06,0.0941,0.547,120.027,4,75W3SngKzTuoQ94uLf3y82,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version),1,250100,False,11,0.474,0.511,1,-8.766,0,0.0339,0.299,0.0,0.0673,0.0586,144.022,4,5QVVjX0ZItqlVpEuVCM9Yg,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
2f0GI2ZLUtbGqFx8t2Gk6A,I Know Places (Taylor's Version),1,195700,False,12,0.575,0.803,0,-5.393,1,0.0465,0.087,0.0,0.0971,0.68,160.039,4,2f0GI2ZLUtbGqFx8t2Gk6A,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version),1,271000,False,13,0.771,0.386,4,-8.917,1,0.0297,0.276,2.01e-05,0.121,0.239,103.96,4,2ByBBvpR9b7IynvRmnG7kG,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
2ve0kuaWUCt4Zx8x4bf1MR,Wonderland (Taylor's Version),1,245566,False,14,0.462,0.708,3,-5.971,1,0.0555,0.00933,1.88e-05,0.198,0.337,183.811,4,2ve0kuaWUCt4Zx8x4bf1MR,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
4UwqOWDpdeIDVQDuKT6iza,You Are In Love (Taylor's Version),1,267389,False,15,0.537,0.495,9,-9.416,1,0.0573,0.609,2.49e-06,0.112,0.492,84.948,4,4UwqOWDpdeIDVQDuKT6iza,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
2vPMoMDXxu9uX1igWZmXSG,New Romantics (Taylor's Version),1,230177,False,16,0.651,0.855,5,-5.959,1,0.0538,0.0068,9.81e-06,0.0759,0.698,121.98,4,2vPMoMDXxu9uX1igWZmXSG,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
71BqAINEnezjQfxE4VuJfq,"""Slut!"" (Taylor's Version) (From The Vault)",1,180381,False,17,0.629,0.413,7,-13.178,1,0.055,0.345,7.62e-05,0.0603,0.306,77.983,4,71BqAINEnezjQfxE4VuJfq,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
4NioO5R9sHEZh4cGzMHyNt,Say Don't Go (Taylor's Version) (From The Vault),1,279833,False,18,0.626,0.547,4,-8.285,1,0.0342,0.0656,1.67e-05,0.149,0.192,109.946,4,4NioO5R9sHEZh4cGzMHyNt,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
5KD6AEm19QnMbfWpfoOHMl,Now That We Don't Talk (Taylor's Version) (From The Vault),1,146436,False,19,0.793,0.512,0,-9.319,1,0.0338,0.186,3.81e-05,0.0889,0.0662,109.994,4,5KD6AEm19QnMbfWpfoOHMl,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
6T0sEnqjmHISIKwFETeeiP,Suburban Legends (Taylor's Version) (From The Vault),1,171818,False,20,0.699,0.621,0,-8.739,1,0.0369,0.198,0.0,0.104,0.344,118.048,4,6T0sEnqjmHISIKwFETeeiP,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),1,229477,False,21,0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,4,1Iq8oo9XkmmvCQiGOfORiz,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26,21,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version),2023-10-26
7G0gBu6nLdhFDPRLc0HdDG,Mine (Taylor's Version),1,231706,False,1,0.646,0.783,7,-2.846,1,0.0356,0.00444,1.38e-06,0.171,0.49,121.08,4,7G0gBu6nLdhFDPRLc0HdDG,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
3MytWN8L7shNYzGl4tAKRp,Sparks Fly (Taylor’s Version),1,261230,False,2,0.588,0.758,5,-2.347,1,0.0305,0.0251,0.0,0.131,0.387,114.991,4,3MytWN8L7shNYzGl4tAKRp,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
79uDOz0zuuWS7HWxzMmTa2,Back To December (Taylor's Version),1,294189,False,3,0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063,4,79uDOz0zuuWS7HWxzMmTa2,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
5xXqyjLicvEpch72qEryFT,Speak Now (Taylor's Version),1,242473,False,4,0.727,0.677,7,-2.871,1,0.0325,0.248,0.0,0.143,0.639,118.995,4,5xXqyjLicvEpch72qEryFT,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
1zU8j1x3yi9xalMF96pzKp,Dear John (Taylor's Version),1,405906,False,5,0.419,0.47,4,-5.016,1,0.0296,0.0236,0.0,0.163,0.133,119.294,3,1zU8j1x3yi9xalMF96pzKp,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
30Y4CV7A6YqtQtTTo7Ue4j,Mean (Taylor's Version),1,238693,False,6,0.524,0.692,4,-3.866,1,0.0369,0.311,0.0,0.192,0.621,163.874,4,30Y4CV7A6YqtQtTTo7Ue4j,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
6dTA6y0C2ReQklntzZl8l3,The Story Of Us (Taylor's Version),1,267653,False,7,0.515,0.781,4,-2.608,1,0.0535,0.00192,0.0,0.054,0.57,139.846,4,6dTA6y0C2ReQklntzZl8l3,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
2EFZ9emtKWEglWUQGEQ3P9,Never Grow Up (Taylor's Version),1,292920,False,8,0.685,0.323,2,-7.103,1,0.0289,0.851,0.0,0.198,0.569,125.058,4,2EFZ9emtKWEglWUQGEQ3P9,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
3sW3oSbzsfecv9XoUdGs7h,Enchanted (Taylor's Version),1,353253,False,9,0.505,0.532,8,-3.526,1,0.0265,0.012,0.0,0.149,0.216,81.907,4,3sW3oSbzsfecv9XoUdGs7h,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
0NwGC0v03ysCYINtg6ns58,Better Than Revenge (Taylor's Version),1,220306,False,10,0.496,0.885,11,-2.969,0,0.0803,0.000886,0.0,0.191,0.665,145.863,4,0NwGC0v03ysCYINtg6ns58,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
12nBPF4Rh4XLFJV0YLN7uj,Innocent (Taylor's Version),1,301221,False,11,0.522,0.598,1,-5.327,0,0.0284,0.101,0.0,0.152,0.149,133.627,4,12nBPF4Rh4XLFJV0YLN7uj,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
4tMzIAFTFdqGBQLdfbPces,Haunted (Taylor's Version),1,245413,False,12,0.427,0.915,5,-1.909,1,0.0619,0.00667,0.0,0.221,0.355,162.201,4,4tMzIAFTFdqGBQLdfbPces,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
59KOoHFcw5XfICnO57holu,Last Kiss (Taylor's Version),1,369120,False,13,0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-06,0.101,0.16,79.401,3,59KOoHFcw5XfICnO57holu,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
4hqJ4bSlYJOXb6Z4SRmzxs,Long Live (Taylor's Version),1,317960,False,14,0.375,0.65,0,-4.031,1,0.0402,0.0122,0.0,0.189,0.0752,203.89,4,4hqJ4bSlYJOXb6Z4SRmzxs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
3yNJkriPzWjkkDAWHIAVUq,Ours (Taylor’s Version),1,235803,False,15,0.535,0.488,0,-8.261,1,0.0278,0.449,0.0,0.111,0.348,159.813,4,3yNJkriPzWjkkDAWHIAVUq,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07,22,5AEDGbliTTfjOB8TSm1sxt,Speak Now (Taylor's Version),2023-07-07
